x_gaze,y_gaze,validity_gaze,timestamp_us_gaze,unix_time_ms_gaze,left_pupil_diameter_millimeters,left_pupil_validity,right_pupil_diameter_millimeters,right_pupil_validity,left_eye_x_gaze,left_eye_y_gaze,left_eye_validity_gaze,right_eye_x_gaze,right_eye_y_gaze,right_eye_validity_gaze
638.547191619873,558.2410275936127,valid,20073761558,1629991259870,3.2072906494140625,1,3.3534088134765625,1,656.8986511230469,544.468195438385,1,620.1957321166992,572.0138597488403,1
639.4246101379395,562.6903295516968,valid,20073778212,1629991259887,3.21844482421875,1,3.3438873291015625,1,659.8234176635742,556.93190574646,1,619.0258026123047,568.4487533569336,1
642.1168899536133,559.3769538402557,valid,20073794867,1629991259903,3.2166290283203125,1,3.3333892822265625,1,660.6798362731934,555.6036329269409,1,623.5539436340332,563.1502747535706,1
674.0459632873535,561.4979803562164,valid,20073811522,1629991259921,3.219482421875,1,3.355194091796875,1,699.473705291748,552.6355862617493,1,648.618221282959,570.3603744506836,1
699.4880676269531,563.6624908447266,valid,20073828176,1629991259937,3.2204437255859375,1,3.357818603515625,1,717.7214241027832,547.9711818695068,1,681.254711151123,579.3537998199463,1
696.0139846801758,561.2815260887146,valid,20073844831,1629991259953,3.2119140625,1,3.3427276611328125,1,715.6189155578613,541.0481858253479,1,676.4090538024902,581.5148663520813,1
697.4774551391602,562.2116839885712,valid,20073861486,1629991259969,3.201080322265625,1,3.3408050537109375,1,717.2438049316406,541.6785907745361,1,677.7111053466797,582.7447772026062,1
697.1829700469971,565.2987885475159,valid,20073878140,1629991259986,3.2048492431640625,1,3.3348846435546875,1,716.513557434082,550.3556227684021,1,677.8523826599121,580.2419543266296,1
698.6667823791504,568.1704688072205,valid,20073894795,1629991260003,3.2111663818359375,1,3.3314208984375,1,718.1091499328613,553.9842653274536,1,679.2244148254395,582.3566722869873,1
699.1250896453857,559.9578559398651,valid,20073911450,1629991260020,3.2028961181640625,1,3.338165283203125,1,717.0166969299316,544.7157096862793,1,681.2334823608398,575.2000021934509,1
701.4517593383789,556.2443697452545,valid,20073928104,1629991260036,3.196075439453125,1,3.33831787109375,1,721.263256072998,538.3432960510254,1,681.6402626037598,574.1454434394836,1
699.9071502685547,568.3925557136536,valid,20073944759,1629991260053,3.1986846923828125,1,3.3514251708984375,1,713.137092590332,542.0127511024475,1,686.6772079467773,594.7723603248596,1
695.6736946105957,573.1612122058868,valid,20073961414,1629991260069,3.200714111328125,1,3.3476409912109375,1,708.8902473449707,553.0112671852112,1,682.4571418762207,593.3111572265625,1
694.3627452850342,566.5148913860321,valid,20073978068,1629991260087,3.1964111328125,1,3.327911376953125,1,710.4093933105469,551.6824793815613,1,678.3160972595215,581.3473033905029,1
693.7046813964844,562.1479547023773,valid,20073994723,1629991260103,3.1977386474609375,1,3.3279266357421875,1,708.6760711669922,545.6954669952393,1,678.7332916259766,578.6004424095154,1
695.2441692352295,562.6769077777863,valid,20074011378,1629991260120,3.2037811279296875,1,3.3368072509765625,1,715.5841827392578,548.5465478897095,1,674.9041557312012,576.807267665863,1
699.8715019226074,570.3873145580292,valid,20074028033,1629991260136,3.2027130126953125,1,3.345489501953125,1,722.3596000671387,560.903913974762,1,677.3834037780762,579.8707151412964,1
703.5842514038086,577.7643656730652,valid,20074044687,1629991260153,3.2268524169921875,1,3.3420257568359375,1,724.3914985656738,576.1584520339966,1,682.7770042419434,579.3702793121338,1
699.8605728149414,568.7872588634491,valid,20074061342,1629991260169,3.2289886474609375,1,3.338653564453125,1,717.9780578613281,561.1927556991577,1,681.7430877685547,576.3817620277405,1
706.6739273071289,559.5258164405823,valid,20074077997,1629991260187,3.20367431640625,1,3.3264007568359375,1,727.1317291259766,541.2189674377441,1,686.2161254882812,577.8326654434204,1
729.9123859405518,563.337664604187,valid,20074094651,1629991260203,3.2022247314453125,1,3.324676513671875,1,746.9047164916992,545.0654482841492,1,712.9200553894043,581.6098809242249,1
744.360179901123,570.2033686637878,valid,20074111306,1629991260220,3.2241058349609375,1,3.337310791015625,1,765.1445960998535,564.131383895874,1,723.5757637023926,576.2753534317017,1
742.7667331695557,571.9004344940186,valid,20074127961,1629991260236,3.22821044921875,1,3.340362548828125,1,769.3126487731934,562.7241897583008,1,716.220817565918,581.0766792297363,1
742.9217433929443,576.0876417160034,valid,20074144615,1629991260254,3.230316162109375,1,3.3583221435546875,1,761.5353012084961,552.5561499595642,1,724.3081855773926,599.6191334724426,1
744.4145393371582,580.3464961051941,valid,20074161270,1629991260269,3.2291259765625,1,3.35699462890625,1,759.9568176269531,561.0092926025391,1,728.8722610473633,599.6836996078491,1
731.7249298095703,569.5268726348877,valid,20074177925,1629991260287,3.2104339599609375,1,3.3365631103515625,1,749.7652816772461,558.4263896942139,1,713.6845779418945,580.6273555755615,1
729.4254398345947,563.0108749866486,valid,20074194579,1629991260303,3.2125701904296875,1,3.3314056396484375,1,746.0001754760742,555.8232092857361,1,712.8507041931152,570.198540687561,1
738.6529541015625,563.19411277771,valid,20074211234,1629991260320,3.216156005859375,1,3.33544921875,1,755.7647895812988,553.8354992866516,1,721.5411186218262,572.5527262687683,1
741.0776424407959,558.38210105896,valid,20074227889,1629991260335,3.2147064208984375,1,3.33380126953125,1,760.4192733764648,546.0077404975891,1,721.736011505127,570.7564616203308,1
738.3769512176514,562.1878981590271,valid,20074244543,1629991260353,3.2091522216796875,1,3.337890625,1,756.7397117614746,552.6388692855835,1,720.0141906738281,571.7369270324707,1
733.3750534057617,573.5278487205505,valid,20074261198,1629991260369,3.217681884765625,1,3.3392486572265625,1,750.882568359375,558.8951539993286,1,715.8675384521484,588.1605434417725,1
732.337703704834,559.025267958641,valid,20074277853,1629991260386,3.254150390625,1,3.294830322265625,1,756.1850166320801,535.7628071308136,1,708.4903907775879,582.2877287864685,1
763.8835716247559,497.5686550140381,valid,20074294508,1629991260401,3.36480712890625,1,nan,0,763.8835716247559,497.5686550140381,1,nan,nan,0
nan,nan,invalid,20074311162,1629991260418,nan,0,nan,0,nan,nan,0,nan,nan,0
nan,nan,invalid,20074327817,1629991260434,nan,0,nan,0,nan,nan,0,nan,nan,0
nan,nan,invalid,20074344472,1629991260451,nan,0,nan,0,nan,nan,0,nan,nan,0
nan,nan,invalid,20074361126,1629991260467,nan,0,nan,0,nan,nan,0,nan,nan,0
nan,nan,invalid,20074377781,1629991260485,nan,0,nan,0,nan,nan,0,nan,nan,0
nan,nan,invalid,20074394436,1629991260501,nan,0,nan,0,nan,nan,0,nan,nan,0
nan,nan,invalid,20074411090,1629991260518,nan,0,nan,0,nan,nan,0,nan,nan,0
814.497184753418,875.0415301322937,valid,20074427745,1629991260535,2.7260284423828125,1,nan,0,814.497184753418,875.0415301322937,1,nan,nan,0
842.0522117614746,508.29447090625763,valid,20074444400,1629991260553,3.3011322021484375,1,3.6910400390625,1,833.3071517944336,535.1960349082947,1,850.7972717285156,481.3929069042206,1
828.6112689971924,537.4432003498077,valid,20074461054,1629991260569,3.406005859375,1,3.30194091796875,1,834.5962715148926,449.77561712265015,1,822.6262664794922,625.1107835769653,1
824.3495750427246,636.9308280944824,valid,20074477709,1629991260587,3.198974609375,1,3.1918792724609375,1,842.0721244812012,604.5668435096741,1,806.627025604248,669.2948126792908,1
828.6609649658203,596.7684388160706,valid,20074494364,1629991260602,3.22784423828125,1,3.2990875244140625,1,854.3989562988281,578.457727432251,1,802.9229736328125,615.0791501998901,1
824.6545886993408,589.7685492038727,valid,20074511018,1629991260620,3.2287445068359375,1,3.292724609375,1,848.6842346191406,559.9470734596252,1,800.624942779541,619.5900249481201,1
813.71901512146,581.1927115917206,valid,20074527673,1629991260636,3.243804931640625,1,3.3080291748046875,1,840.1819038391113,565.1336073875427,1,787.2561264038086,597.2518157958984,1
814.8259735107422,573.2401013374329,valid,20074544328,1629991260654,3.265045166015625,1,3.32342529296875,1,842.6868438720703,561.1699032783508,1,786.9651031494141,585.3102993965149,1
822.1515083312988,559.1433441638947,valid,20074560983,1629991260669,3.2661590576171875,1,3.3594512939453125,1,851.7787170410156,551.8498492240906,1,792.524299621582,566.4368391036987,1
820.1750564575195,561.3207614421844,valid,20074577637,1629991260687,3.265533447265625,1,3.3642730712890625,1,848.1076812744141,549.4412684440613,1,792.242431640625,573.2002544403076,1
819.2403030395508,560.0321424007416,valid,20074594292,1629991260702,3.274505615234375,1,3.3706207275390625,1,842.5350379943848,556.2171077728271,1,795.9455680847168,563.847177028656,1
817.1069526672363,558.5113942623138,valid,20074610947,1629991260719,3.2782440185546875,1,3.38116455078125,1,837.927417755127,553.7146711349487,1,796.2864875793457,563.308117389679,1
